               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  89,            0.013564,            0.010189,          0.00040661,             0.89516,             0.93656,             0.93043,             0.71985,            0.029823,            0.012815,           0.0027958,            0.001288,            0.001288,            0.001288
                  90,            0.013295,            0.010093,          0.00054051,             0.89068,             0.94214,             0.92837,             0.72662,            0.029309,             0.01266,           0.0027624,            0.001189,            0.001189,            0.001189
                  91,            0.013459,            0.010198,          0.00046219,             0.89305,             0.93747,             0.92217,             0.71857,            0.029792,            0.012731,           0.0028245,             0.00109,             0.00109,             0.00109
                  92,            0.012873,            0.010125,           0.0003798,             0.89861,             0.91847,             0.92606,             0.72266,            0.029642,            0.012688,           0.0028729,            0.000991,            0.000991,            0.000991
                  93,            0.012605,           0.0092941,          0.00035436,             0.90271,             0.92269,              0.9282,             0.72699,            0.029745,            0.012939,           0.0028857,            0.000892,            0.000892,            0.000892
                  94,            0.013062,            0.009919,          0.00042868,             0.90543,             0.91955,              0.9277,             0.72377,            0.029955,             0.01285,           0.0028909,            0.000793,            0.000793,            0.000793
                  95,            0.013009,           0.0092953,          0.00044022,             0.90575,             0.92018,             0.93007,             0.72559,            0.029721,            0.012838,           0.0029121,            0.000694,            0.000694,            0.000694
                  96,            0.013043,           0.0095564,          0.00041927,             0.88275,              0.9465,             0.92623,             0.72394,             0.02981,            0.012995,           0.0029274,            0.000595,            0.000595,            0.000595
                  97,             0.01346,           0.0098992,          0.00050787,              0.8968,             0.92751,             0.92608,               0.725,            0.029734,            0.012839,           0.0029102,            0.000496,            0.000496,            0.000496
                  98,            0.012772,           0.0095568,          0.00044416,              0.8969,             0.92751,             0.92555,             0.72841,            0.029702,            0.012684,           0.0029037,            0.000397,            0.000397,            0.000397
                  99,            0.012967,           0.0094005,          0.00040973,             0.88955,             0.94832,             0.92523,             0.72709,            0.029714,            0.012727,           0.0029345,            0.000298,            0.000298,            0.000298
